player_id,latest_market_value,latest_transfer_date,latest_fee,from_club,to_club
153350,1000000,2024-06-30,End of loan,50532,8023
153637,1200000,2020-07-20,free transfer,4,238
153638,250000,2021-07-16,free transfer,6361,428
153664,3000000,2023-08-28,€2.00m,1091,6070
153667,500000,2022-02-01,free transfer,759,88
153678,1000000,2023-07-26,free transfer,3,152
153841,250000,2024-06-30,End of loan,40039,18487
153992,350000,2020-08-20,free transfer,428,22431
154147,1200000,2023-07-01,free transfer,269,35
154319,300000,2023-07-01,free transfer,119,3268
154335,175000,2023-07-01,free transfer,365,46955
154351,300000,2021-07-01,free transfer,157,58
154530,800000,2024-01-22,free transfer,6631,2293
155038,225000,2023-07-13,free transfer,74951,607
155158,250000,2020-07-01,free transfer,306,238
155395,500000,2022-07-01,free transfer,7179,2503
155396,1600000,2020-08-14,free transfer,7179,720
156555,100000,2024-01-15,free transfer,13379,32041
156617,25000000,2023-07-03,€18.00m,46,18544
156941,7000000,2021-07-05,free transfer,350,124
156990,2500000,2019-07-01,€3.50m,27,86
157036,800000,2023-08-17,free transfer,3302,11596
157113,500000,2023-09-14,free transfer,36,6646
157178,400000,2016-08-31,free transfer,825,2381
157396,1200000,2017-07-05,€1.00m,157,354
157506,8000000,2017-01-13,€13.80m,1003,873
157507,6000000,2023-07-23,€2.80m,276,416
157509,32000000,2021-08-28,€35.00m,631,379
157539,1200000,2014-07-21,€400k,2,683
157635,400000,2013-07-04,€1.55m,369,23826
157672,2000000,2020-10-02,€6.00m,62,379
158022,1200000,2023-08-21,free transfer,2381,324
158333,900000,2024-01-02,free transfer,6362,7178
158798,75000,2018-07-17,free transfer,4896,8641
158816,350000,2023-07-01,free transfer,2805,903
158863,10000000,2023-07-05,free transfer,621,131
158946,1800000,2023-07-14,€500k,2381,589
159088,7000000,2021-08-16,€6.50m,89,15
159098,1800000,2023-07-13,free transfer,415,78435
159142,2000000,2020-07-01,free transfer,18487,2425
159288,400000,2023-07-01,free transfer,21331,7769
159372,10000000,2024-07-01,free transfer,398,1023
159471,20000000,2018-06-30,End of loan,533,27
159522,900000,2023-08-21,€500k,61,354
159668,2800000,2022-07-18,free transfer,33304,589
159838,1800000,2022-09-01,free transfer,1039,40
159844,2500000,2023-08-30,€1.00m,24,23826
159894,500000,2024-06-30,End of loan,2553,202
159908,1000000,2022-08-03,free transfer,141,10484
160241,6500000,2019-06-30,End of loan,42,533
160938,7000000,2022-01-25,€500k,79,44
160954,400000,2024-07-01,,127,515
160963,200000,2017-06-30,End of loan,269,39
160971,400000,2023-07-01,free transfer,127,23826
161011,24000000,2022-08-12,€14.70m,24,506
161056,5000000,2015-07-02,€8.50m,79,27
161057,350000,2024-07-01,,4,515
161869,8000000,2022-09-09,free transfer,162,2441
162029,2000000,2024-01-21,free transfer,762,940
162038,25000000,2022-09-13,€11.00m,714,367
162959,5000000,2021-06-30,End of loan,1390,506
163048,1000000,2022-07-01,€1.30m,252,4171
163053,2800000,2024-01-12,€1.70m,3205,3209
163353,150000,2023-07-13,free transfer,2311,1322
163639,1300000,2024-06-30,End of loan,6646,276
163642,600000,2020-01-09,free transfer,195,239
163744,5000000,2023-05-31,End of loan,989,180
164593,3000000,2022-08-21,€5.25m,18487,18544
164759,1200000,2022-07-07,free transfer,89,255
164770,20000000,2024-07-01,,985,515
164771,17000000,2022-08-05,€12.45m,12,244
165007,5000000,2023-07-01,free transfer,940,1050
165012,800000,2024-02-07,€300k,1017,3840
165331,200000,2022-01-29,free transfer,540,715
165334,500000,2024-05-31,End of loan,2553,988
165467,4000000,2024-07-01,free transfer,367,1049
165513,1000000,2018-06-30,End of loan,4171,800
165793,12000000,2022-07-01,€15.00m,31,162
165873,1100000,2023-08-01,€600k,4172,1047
165895,30000000,2021-07-01,€21.50m,46,6195
166237,12000000,2023-08-16,€2.50m,583,12
166601,35000000,2022-07-01,free transfer,27,16
166677,2500000,2022-07-01,free transfer,237,714
166683,1000000,2023-09-01,free transfer,1108,366
167329,18000000,2018-07-13,€23.00m,417,18
167491,1500000,2022-06-30,End of loan,19,252
167727,6000000,2024-06-30,End of loan,430,12
167798,4000000,2021-07-01,€1.80m,2861,157
167799,20000000,2020-08-11,€16.60m,180,148
167850,20000000,2023-01-20,€3.00m,131,13
168074,500000,2023-07-12,?,709,12163
168156,1000000,2022-07-12,?,371,354
168157,9000000,2024-06-30,End of loan,6195,405
168163,550000,2023-06-30,End of loan,2463,589
168166,400000,2023-08-25,?,3948,601
168408,800000,2023-07-01,free transfer,238,152
168417,350000,2020-08-03,free transfer,1443,1321
168427,250000,2021-01-29,€25k,422,7154
168678,800000,2022-07-01,free transfer,434,269
168989,4000000,2021-07-09,€2.50m,26,39
169362,1300000,2020-10-01,free transfer,790,324
169497,475000,2020-08-30,€3.00m,1531,331
169511,800000,2022-07-24,free transfer,3729,868
169573,550000,2024-01-23,free transfer,1247,987
169681,800000,2021-07-06,free transfer,2420,1533
169880,9000000,2019-07-01,€9.80m,749,6195
170463,2500000,2024-06-30,End of loan,40039,7732
170472,3500000,2021-08-30,€2.50m,16795,1049
170481,1000000,2024-06-30,End of loan,2919,398
170527,17000000,2024-06-30,End of loan,148,23826
170544,2000000,2023-09-01,?,3911,347
170646,3000000,2024-06-30,End of loan,58,368
170838,3000000,2022-06-30,End of loan,6890,114
170851,150000,2021-07-01,free transfer,710,3137
170895,2000000,2023-08-19,free transfer,683,868
170911,325000,2020-07-01,free transfer,3911,290
170929,1500000,2018-07-01,free transfer,762,826
170934,7000000,2023-01-13,€11.00m,417,543
170953,2000000,2023-09-15,?,10484,3205
170961,2000000,2022-07-01,free transfer,347,667
170986,20000000,2023-07-01,free transfer,16,27
171424,20000000,2023-07-28,€35.00m,281,18487
171679,5000000,2023-07-20,free transfer,13,543
171915,100000,2012-07-01,?,26069,1114
172015,3000000,2023-01-31,€2.20m,3302,714
172163,1750000,2018-07-10,free transfer,820,2381
172300,600000,2024-01-17,free transfer,1070,10093
172874,200000,2023-12-31,End of loan,318,2118
173491,2500000,2022-08-19,€3.20m,15,607
173504,22000000,2022-07-02,free transfer,1132,29
173859,8000000,2021-08-24,€7.00m,631,800
174094,7000000,2024-07-01,€4.00m,405,417
174196,1500000,2023-01-01,free transfer,683,3911
174344,1800000,2022-07-01,free transfer,2381,17209
174522,800000,2019-07-01,free transfer,327,428
174694,4000000,2023-08-02,free transfer,368,1075
174733,3500000,2023-02-09,€2.30m,1038,114
174915,1300000,2024-02-01,free transfer,776,354
175169,2500000,2024-07-01,free transfer,265,330
175170,600000,2020-01-01,?,8850,50532
175188,125000,2023-07-01,free transfer,3327,979
175383,2000000,2023-01-20,free transfer,294,589
175449,8000000,2022-07-28,€1.80m,1050,331
175639,15000000,2022-07-20,€7.50m,826,244
175722,12000000,2024-07-01,free transfer,148,27
175792,3000000,2021-07-01,€2.50m,409,383
175947,350000,2023-07-06,free transfer,4000,168
175961,1200000,2023-09-06,free transfer,260,195
176139,3000000,2021-06-30,End of loan,130,252
176354,350000,2022-07-01,,515,10484
176514,600000,2023-07-01,free transfer,2118,7154
176553,25000000,2023-08-24,€27.50m,281,18544
177031,1100000,2023-07-05,free transfer,3205,2381
177130,275000,2023-01-31,?,3031,2759
177452,400000,2017-07-04,free transfer,630,237
177476,28000000,2020-08-05,€45.30m,989,281
177779,3500000,2022-07-01,free transfer,60,89
177847,6000000,2023-06-30,End of loan,6890,368
177907,50000000,2019-08-05,€87.00m,1003,985
178313,1000000,2024-07-01,,667,515
178466,200000,2016-07-01,free transfer,62,715
178467,300000,2017-07-01,€180k,62,697
178469,900000,2023-07-01,?,14107,429
178614,5000000,2022-07-08,free transfer,931,3008
178918,150000,2023-08-31,free transfer,1185,4309
179184,10000000,2022-09-02,€3.50m,631,36
179860,4500000,2022-07-27,€3.50m,336,265
180061,200000,2022-01-31,free transfer,1274,4309
180064,300000,2022-01-18,free transfer,687,4309
180167,900000,2021-08-06,€250k,28643,1100
180215,400000,2023-09-11,,515,2300
180538,350000,2023-03-02,free transfer,2300,2311
180767,1700000,2022-01-26,free transfer,27221,1044
181135,250000,2023-07-13,free transfer,759,428
181136,25000000,2024-07-01,,6195,46
181375,35000000,2022-07-06,€31.00m,610,16
181378,18000000,2022-09-01,€15.00m,273,417
181380,6000000,2023-07-01,€2.00m,379,114
181382,1300000,2023-07-26,free transfer,252,738
181547,1700000,2024-06-30,End of loan,80,940
181579,38000000,2023-08-14,€34.80m,180,379
181687,400000,2023-01-05,free transfer,641,677
181714,225000,2023-09-01,free transfer,1521,2578
181767,15000000,2013-07-19,€31.40m,12,583
181768,2000000,2023-06-30,End of loan,1386,130
181778,14000000,2022-08-23,€15.40m,631,379
181783,500000,2023-07-17,free transfer,1301,10484
181985,1800000,2023-01-26,€3.00m,1059,687
182108,600000,2021-08-31,€1.30m,189,2503
182181,400000,2015-01-01,?,195,501
182185,200000,2021-07-01,free transfer,6361,9644
182517,1500000,2023-07-04,€1.50m,1103,130
182578,200000,2024-07-01,,208,515
182581,3800000,2023-07-07,€3.00m,714,265
182710,800000,2024-06-30,End of loan,2425,26629
182711,1500000,2021-08-13,€1.00m,2425,3205
182712,30000000,2024-06-30,End of loan,131,281
182722,2000000,2020-08-19,free transfer,294,2420
182870,1300000,2023-07-25,€100k,260,11282
182875,2400000,2020-07-01,free transfer,3911,995
182889,1800000,2023-06-30,End of loan,321,130
182893,20000000,2024-06-30,End of loan,7732,18544
182894,4000000,2023-11-07,,515,9202
182904,10000000,2024-06-30,End of loan,405,131
182906,25000000,2021-07-01,€16.40m,1082,5
182913,35000000,2019-07-01,free transfer,583,506
182916,1500000,2021-07-01,free transfer,415,826
182923,4200000,2022-07-01,free transfer,1025,449
182936,600000,2021-07-12,free transfer,7179,2503
182953,100000,2021-08-05,free transfer,22431,8132
183120,800000,2018-07-01,€250k,2282,354
183288,13000000,2014-07-01,€37.50m,180,985
183318,3000000,2015-05-31,End of loan,703,762
183383,2200000,2023-07-01,free transfer,1096,157
183588,500000,2018-01-12,free transfer,76,2817
183718,100000,2018-01-12,?,6399,36224
183836,1500000,2023-07-12,free transfer,520,238
183841,1400000,2024-06-30,End of loan,1038,749
184212,300000,2023-08-04,?,687,2817
184398,1400000,2020-10-06,free transfer,3008,43
184440,1700000,2023-09-04,€1.00m,11282,114
184528,2500000,2019-08-08,€5.40m,1416,762
184573,22000000,2017-07-01,€35.00m,294,985
184794,500000,2019-01-17,€500k,501,687
184892,10000000,2023-01-31,free transfer,7055,410
184894,10000000,2021-06-30,End of loan,1390,430
185077,9000000,2019-09-02,€7.00m,533,60
186044,500000,2024-03-02,,515,13726
186186,10000000,2020-01-24,€8.90m,603,931
186337,550000,2020-08-13,free transfer,2553,987
186368,5000000,2023-08-23,€3.40m,46,416
186379,300000,2023-09-05,?,1321,1897
186590,28000000,2016-08-09,€55.60m,29,281
186862,1500000,2023-07-28,free transfer,1531,40079
187097,800000,2023-01-31,€150k,11107,48
187329,550000,2020-10-06,free transfer,3508,354
187490,1000000,2022-07-06,?,238,941
187492,50000000,2019-07-01,€25.00m,15,16
187587,6000000,2023-07-31,free transfer,5,114
187624,500000,2019-07-01,€300k,4,79
187718,4500000,2023-07-06,€5.00m,2282,1041
187860,75000,2023-07-03,free transfer,7119,982
188077,7000000,2021-08-31,€2.90m,371,989
188470,1600000,2024-01-16,free transfer,2293,49283
188862,2000000,2023-01-12,free transfer,121,614
188888,12000000,2024-01-18,€3.00m,89,681
188942,225000,2024-01-18,?,48913,7160
189053,600000,2022-12-31,End of loan,697,62
189393,300000,2017-01-01,?,14649,17425
189425,500000,2023-07-26,free transfer,333,861
189441,18000000,2023-01-17,End of loan,610,368
189630,600000,2018-01-22,€1.00m,697,62
189640,600000,2023-07-17,€300k,197,5544
190222,1600000,2023-08-18,free transfer,200,589
190263,9000000,2022-07-22,€2.00m,1421,237
190268,1800000,2023-07-17,free transfer,448,829
190280,350000,2018-07-08,free transfer,2293,5724
190284,7500000,2021-08-18,€5.00m,86,60
190289,1500000,2024-06-30,End of loan,105,80
190393,15000000,2022-07-01,free transfer,27,1041
190442,800000,2023-07-06,free transfer,8024,8718
190831,900000,2024-01-31,€1.60m,4,687
191056,2500000,2022-07-05,€5.00m,703,826
191391,1000000,2023-01-16,free transfer,449,3840
191422,8000000,2024-06-30,End of loan,79,1237
191614,20000000,2023-08-13,€9.74m,985,36
191891,8000000,2023-07-01,€7.30m,244,506
191895,600000,2021-02-16,,515,324
192009,4000000,2022-07-01,free transfer,621,367
192080,15000000,2022-07-01,€11.50m,1132,762
192169,750000,2019-07-01,€500k,60,2036
192268,100000,2019-07-01,,143,82
192279,12000000,2024-06-30,End of loan,418,631
192364,350000,2023-01-31,free transfer,352,370
192557,2000000,2021-07-05,free transfer,903,35
192565,80000000,2020-07-15,€49.00m,281,27
192616,3000000,2024-01-16,€4.00m,452,244
192635,4000000,2015-07-01,€4.00m,260,18
192638,900000,2024-06-30,End of loan,434,749
192735,20000000,2020-01-15,€23.00m,940,6195
192765,5500000,2014-07-23,€12.65m,2288,148
192809,300000,2022-07-27,€140k,814,5546
192875,2500000,2023-07-04,€1.00m,1010,1091
193004,5500000,2020-07-28,€4.00m,42,79
193033,3000000,2021-07-01,€3.50m,157,2036
193079,500000,2024-05-31,End of loan,43,358
193082,25000000,2023-07-01,free transfer,294,15
193098,20000000,2023-01-11,€13.50m,150,405
193116,1750000,2018-08-08,€3.10m,903,405
193159,300000,2023-07-01,free transfer,1114,18487
193168,100000,2016-07-16,free transfer,34363,7976
193256,2000000,2023-07-05,?,1095,273
193319,175000,2023-07-01,,7119,110302
193469,3000000,2021-07-01,€3.50m,405,1096
193554,600000,2023-07-17,free transfer,168,7452
193859,700000,2021-07-02,€250k,86,269
193867,1800000,2024-06-30,End of loan,458,749
193881,200000,2019-07-01,free transfer,1191,511
193900,5000000,2024-07-01,,16,515
194005,850000,2022-01-28,?,144,8024
194562,250000,2019-01-22,?,479,715
195246,2400000,2020-07-01,€1.30m,60,79
195274,800000,2021-05-07,free transfer,1467,239
195488,3000000,2023-07-01,free transfer,931,12321
195503,200000,2022-07-14,?,814,450
195633,5000000,2017-07-06,free transfer,399,1132
195736,6500000,2023-07-01,free transfer,610,533
195778,10000000,2026-06-30,End of loan,79,27
195882,1500000,2024-01-29,€1.85m,2863,679
196231,10000000,2022-01-11,€5.50m,89,18
196357,6000000,2015-07-16,€9.50m,41,15
196387,100000,2017-07-04,free transfer,9109,7154
196419,100000,2022-01-13,free transfer,1750,28893
196522,300000,2024-07-01,,22,515
196524,100000,2024-01-11,free transfer,589,7160
196722,350000,2023-05-31,End of loan,2578,873
196792,10000000,2023-07-01,€7.18m,294,18
196793,2000000,2023-08-14,€750k,499,80
196813,800000,2021-01-30,End of loan,1269,86
196948,35000000,2022-07-04,free transfer,631,131
197122,300000,2015-07-01,,8516,331
197126,1500000,2024-01-06,€600k,11107,279
197473,2000000,2023-07-01,free transfer,130,749
197642,12000000,2023-08-16,€12.30m,641,610
197747,17000000,2022-07-12,free transfer,5,398
197751,1700000,2024-06-30,End of loan,749,1047
197838,100000,2012-07-01,€1.24m,11177,1003
197860,700000,2023-07-01,free transfer,238,6070
197929,3500000,2022-08-08,€2.55m,3522,398
197999,600000,2023-07-03,free transfer,7154,428
198006,2000000,2022-07-01,free transfer,2420,1091
198007,300000,2023-01-12,free transfer,982,7154
198008,7500000,2024-06-30,End of loan,681,23826
198116,10000000,2021-06-30,End of loan,276,46
198395,2000000,2024-02-24,?,17209,70662
198516,2500000,2022-07-20,€2.40m,1110,703
198603,400000,2021-07-01,€120k,377,5544
198607,550000,2019-01-04,?,5546,715
198612,125000,2024-02-21,?,5225,37465
198614,850000,2021-06-30,End of loan,3508,941
198617,300000,2023-01-01,,515,715
198638,200000,2023-08-16,free transfer,171,3349
198709,3000000,2022-07-18,€2.00m,3524,1420
198988,250000,2024-01-15,?,708,6456
199248,25000000,2019-07-01,€22.00m,800,12
199258,5000000,2024-06-30,End of loan,1390,2919
199316,5000000,2022-07-01,€2.80m,2293,141
199369,2000000,2023-07-01,€1.00m,5358,472
199470,450000,2023-09-15,free transfer,11688,3205
199527,3500000,2020-07-31,End of loan,1035,762
199704,700000,2024-07-01,,1421,515
199733,4000000,2018-06-30,End of loan,4171,398
199953,7000000,2021-08-10,€2.60m,449,252
199976,1500000,2023-07-01,free transfer,800,5
200056,13000000,2021-07-01,free transfer,6195,398
200082,75000,2020-01-08,?,2463,7160
200512,25000000,2023-08-01,€30.00m,27,18544
200616,900000,2024-07-01,?,2727,324
201379,400000,2021-08-11,€530k,1114,9840
201737,4500000,2022-08-23,€1.00m,371,969
202228,250000,2016-02-01,€330k,9254,86
202278,6000000,2023-09-06,free transfer,273,152
202380,500000,2019-07-01,?,1290,41274
202591,12000000,2021-07-01,€15.00m,162,23826
202867,100000,2023-07-01,free transfer,14361,87
202886,25000000,2023-07-01,€18.50m,631,5
202925,400000,2021-08-05,?,5817,1100
202959,200000,2023-04-12,,515,10503
203026,2500000,2018-07-20,€14.00m,31,1003
203123,2200000,2023-08-01,€500k,14,44
203348,17000000,2022-07-15,free transfer,720,244
203394,7500000,2022-07-11,€9.50m,985,931
203411,250000,2024-07-01,free transfer,89,5817
203460,65000000,2021-08-05,€117.50m,405,281
203507,3500000,2022-07-01,€1.50m,56089,1420
203558,450000,2022-07-01,free transfer,1268,41274
203654,4500000,2023-07-23,free transfer,5432,9131
203655,400000,2024-07-01,,1194,515
203746,7000000,2023-09-01,€3.50m,162,826
203842,1700000,2024-06-30,End of loan,749,800
203853,25000000,2022-07-22,€35.00m,281,11
204047,2300000,2023-07-01,free transfer,499,80
204069,50000000,2023-07-06,free transfer,46,583
204072,950000,2021-07-01,free transfer,978,1041
204103,10000000,2023-08-12,free transfer,543,931
204116,1500000,2023-09-14,€250k,2976,589
204176,1600000,2024-06-30,End of loan,152,141
204189,850000,2023-07-01,free transfer,141,152
204201,250000,2023-07-12,free transfer,141,3209
205116,300000,2022-07-01,free transfer,2424,4294
205465,1200000,2020-07-20,free transfer,855,347
205550,600000,2017-07-17,free transfer,750,172
205562,65000000,2018-07-01,€72.00m,162,13
205878,250000,2019-07-01,free transfer,3026,1191
205927,12000000,2023-08-25,€6.65m,419,36
205938,25000000,2020-09-01,€14.50m,631,800
206040,6000000,2023-07-25,€6.40m,543,931
206050,35000000,2022-07-20,free transfer,506,12
206225,1800000,2024-05-31,End of loan,1039,762
206717,2000000,2024-06-30,End of loan,1184,667
206746,5500000,2020-09-10,€3.20m,1041,931
206888,300000,2017-01-01,,21218,338
207014,7000000,2021-08-28,€7.00m,1010,873
207015,2500000,2022-07-01,€5.50m,2407,1096
207519,400000,2023-09-14,,515,2639
207561,600000,2023-07-28,€200k,9644,2424
207623,500000,2023-07-01,€600k,4795,127
207877,10000000,2024-01-31,€7.00m,244,252
207929,5000000,2024-07-01,,29,515
208095,400000,2024-02-01,,515,3654
